"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1804032;"Chłopice (2)";"ogółem";"ogółem";"2020";5524;"osoba";"";
1804032;"Chłopice (2)";"ogółem";"mężczyźni";"2020";2794;"osoba";"";
1804032;"Chłopice (2)";"ogółem";"kobiety";"2020";2730;"osoba";"";
1804042;"Jarosław (2)";"ogółem";"ogółem";"2020";13228;"osoba";"";
1804042;"Jarosław (2)";"ogółem";"mężczyźni";"2020";6463;"osoba";"";
1804042;"Jarosław (2)";"ogółem";"kobiety";"2020";6765;"osoba";"";
1804052;"Laszki (2)";"ogółem";"ogółem";"2020";6903;"osoba";"";
1804052;"Laszki (2)";"ogółem";"mężczyźni";"2020";3489;"osoba";"";
1804052;"Laszki (2)";"ogółem";"kobiety";"2020";3414;"osoba";"";
1804062;"Pawłosiów (2)";"ogółem";"ogółem";"2020";8429;"osoba";"";
1804062;"Pawłosiów (2)";"ogółem";"mężczyźni";"2020";4135;"osoba";"";
1804062;"Pawłosiów (2)";"ogółem";"kobiety";"2020";4294;"osoba";"";
1804073;"Pruchnik (3)";"ogółem";"ogółem";"2020";9654;"osoba";"";
1804073;"Pruchnik (3)";"ogółem";"mężczyźni";"2020";4782;"osoba";"";
1804073;"Pruchnik (3)";"ogółem";"kobiety";"2020";4872;"osoba";"";
1804082;"Radymno (2)";"ogółem";"ogółem";"2020";11394;"osoba";"";
1804082;"Radymno (2)";"ogółem";"mężczyźni";"2020";5709;"osoba";"";
1804082;"Radymno (2)";"ogółem";"kobiety";"2020";5685;"osoba";"";
1804092;"Rokietnica (2)";"ogółem";"ogółem";"2020";4313;"osoba";"";
1804092;"Rokietnica (2)";"ogółem";"mężczyźni";"2020";2143;"osoba";"";
1804092;"Rokietnica (2)";"ogółem";"kobiety";"2020";2170;"osoba";"";
1804102;"Roźwienica (2)";"ogółem";"ogółem";"2020";6252;"osoba";"";
1804102;"Roźwienica (2)";"ogółem";"mężczyźni";"2020";3110;"osoba";"";
1804102;"Roźwienica (2)";"ogółem";"kobiety";"2020";3142;"osoba";"";
1804112;"Wiązownica (2)";"ogółem";"ogółem";"2020";11743;"osoba";"";
1804112;"Wiązownica (2)";"ogółem";"mężczyźni";"2020";5836;"osoba";"";
1804112;"Wiązownica (2)";"ogółem";"kobiety";"2020";5907;"osoba";"";
1805011;"Jasło (1)";"ogółem";"ogółem";"2020";34542;"osoba";"";
1805011;"Jasło (1)";"ogółem";"mężczyźni";"2020";16516;"osoba";"";
1805011;"Jasło (1)";"ogółem";"kobiety";"2020";18026;"osoba";"";
1805022;"Brzyska (2)";"ogółem";"ogółem";"2020";6523;"osoba";"";
1805022;"Brzyska (2)";"ogółem";"mężczyźni";"2020";3236;"osoba";"";
1805022;"Brzyska (2)";"ogółem";"kobiety";"2020";3287;"osoba";"";
1805032;"Dębowiec (2)";"ogółem";"ogółem";"2020";8844;"osoba";"";
1805032;"Dębowiec (2)";"ogółem";"mężczyźni";"2020";4394;"osoba";"";
1805032;"Dębowiec (2)";"ogółem";"kobiety";"2020";4450;"osoba";"";
1805042;"Jasło (2)";"ogółem";"ogółem";"2020";16227;"osoba";"";
1805042;"Jasło (2)";"ogółem";"mężczyźni";"2020";8000;"osoba";"";
1805042;"Jasło (2)";"ogółem";"kobiety";"2020";8227;"osoba";"";
1805053;"Kołaczyce (3)";"ogółem";"ogółem";"2020";8920;"osoba";"";
1805053;"Kołaczyce (3)";"ogółem";"mężczyźni";"2020";4501;"osoba";"";
1805053;"Kołaczyce (3)";"ogółem";"kobiety";"2020";4419;"osoba";"";
1805062;"Krempna (2)";"ogółem";"ogółem";"2020";1848;"osoba";"";
1805062;"Krempna (2)";"ogółem";"mężczyźni";"2020";967;"osoba";"";
1805062;"Krempna (2)";"ogółem";"kobiety";"2020";881;"osoba";"";
1805072;"Nowy Żmigród (2)";"ogółem";"ogółem";"2020";8933;"osoba";"";
1805072;"Nowy Żmigród (2)";"ogółem";"mężczyźni";"2020";4488;"osoba";"";
1805072;"Nowy Żmigród (2)";"ogółem";"kobiety";"2020";4445;"osoba";"";
1805082;"Osiek Jasielski (2)";"ogółem";"ogółem";"2020";5357;"osoba";"";
1805082;"Osiek Jasielski (2)";"ogółem";"mężczyźni";"2020";2656;"osoba";"";
1805082;"Osiek Jasielski (2)";"ogółem";"kobiety";"2020";2701;"osoba";"";
1805092;"Skołyszyn (2)";"ogółem";"ogółem";"2020";12518;"osoba";"";
1805092;"Skołyszyn (2)";"ogółem";"mężczyźni";"2020";6277;"osoba";"";
1805092;"Skołyszyn (2)";"ogółem";"kobiety";"2020";6241;"osoba";"";
1805112;"Tarnowiec (2)";"ogółem";"ogółem";"2020";9151;"osoba";"";
1805112;"Tarnowiec (2)";"ogółem";"mężczyźni";"2020";4519;"osoba";"";
1805112;"Tarnowiec (2)";"ogółem";"kobiety";"2020";4632;"osoba";"";
1806012;"Cmolas (2)";"ogółem";"ogółem";"2020";8045;"osoba";"";
1806012;"Cmolas (2)";"ogółem";"mężczyźni";"2020";4070;"osoba";"";
1806012;"Cmolas (2)";"ogółem";"kobiety";"2020";3975;"osoba";"";
1806023;"Kolbuszowa (3)";"ogółem";"ogółem";"2020";24638;"osoba";"";
1806023;"Kolbuszowa (3)";"ogółem";"mężczyźni";"2020";12049;"osoba";"";
1806023;"Kolbuszowa (3)";"ogółem";"kobiety";"2020";12589;"osoba";"";
1806032;"Majdan Królewski (2)";"ogółem";"ogółem";"2020";9811;"osoba";"";
1806032;"Majdan Królewski (2)";"ogółem";"mężczyźni";"2020";4893;"osoba";"";
1806032;"Majdan Królewski (2)";"ogółem";"kobiety";"2020";4918;"osoba";"";
1806042;"Niwiska (2)";"ogółem";"ogółem";"2020";6066;"osoba";"";
1806042;"Niwiska (2)";"ogółem";"mężczyźni";"2020";3026;"osoba";"";
1806042;"Niwiska (2)";"ogółem";"kobiety";"2020";3040;"osoba";"";
1806052;"Raniżów (2)";"ogółem";"ogółem";"2020";6999;"osoba";"";
1806052;"Raniżów (2)";"ogółem";"mężczyźni";"2020";3603;"osoba";"";
1806052;"Raniżów (2)";"ogółem";"kobiety";"2020";3396;"osoba";"";
1806062;"Dzikowiec (2)";"ogółem";"ogółem";"2020";6480;"osoba";"";
1806062;"Dzikowiec (2)";"ogółem";"mężczyźni";"2020";3234;"osoba";"";
1806062;"Dzikowiec (2)";"ogółem";"kobiety";"2020";3246;"osoba";"";
1807012;"Chorkówka (2)";"ogółem";"ogółem";"2020";13451;"osoba";"";
1807012;"Chorkówka (2)";"ogółem";"mężczyźni";"2020";6636;"osoba";"";
1807012;"Chorkówka (2)";"ogółem";"kobiety";"2020";6815;"osoba";"";
1807023;"Dukla (3)";"ogółem";"ogółem";"2020";14476;"osoba";"";
1807023;"Dukla (3)";"ogółem";"mężczyźni";"2020";7158;"osoba";"";
1807023;"Dukla (3)";"ogółem";"kobiety";"2020";7318;"osoba";"";
1807033;"Iwonicz-Zdrój (3)";"ogółem";"ogółem";"2020";10787;"osoba";"";
1807033;"Iwonicz-Zdrój (3)";"ogółem";"mężczyźni";"2020";5385;"osoba";"";
1807033;"Iwonicz-Zdrój (3)";"ogółem";"kobiety";"2020";5402;"osoba";"";
1807043;"Jedlicze (3)";"ogółem";"ogółem";"2020";15335;"osoba";"";
1807043;"Jedlicze (3)";"ogółem";"mężczyźni";"2020";7528;"osoba";"";
1807043;"Jedlicze (3)";"ogółem";"kobiety";"2020";7807;"osoba";"";
1807052;"Korczyna (2)";"ogółem";"ogółem";"2020";11143;"osoba";"";
1807052;"Korczyna (2)";"ogółem";"mężczyźni";"2020";5477;"osoba";"";
1807052;"Korczyna (2)";"ogółem";"kobiety";"2020";5666;"osoba";"";
1807062;"Krościenko Wyżne (2)";"ogółem";"ogółem";"2020";5601;"osoba";"";
1807062;"Krościenko Wyżne (2)";"ogółem";"mężczyźni";"2020";2826;"osoba";"";
1807062;"Krościenko Wyżne (2)";"ogółem";"kobiety";"2020";2775;"osoba";"";
1807072;"Miejsce Piastowe (2)";"ogółem";"ogółem";"2020";13705;"osoba";"";
1807072;"Miejsce Piastowe (2)";"ogółem";"mężczyźni";"2020";6663;"osoba";"";
1807072;"Miejsce Piastowe (2)";"ogółem";"kobiety";"2020";7042;"osoba";"";
1807083;"Rymanów (3)";"ogółem";"ogółem";"2020";15877;"osoba";"";
1807083;"Rymanów (3)";"ogółem";"mężczyźni";"2020";7757;"osoba";"";
1807083;"Rymanów (3)";"ogółem";"kobiety";"2020";8120;"osoba";"";
1807092;"Wojaszówka (2)";"ogółem";"ogółem";"2020";9360;"osoba";"";
1807092;"Wojaszówka (2)";"ogółem";"mężczyźni";"2020";4586;"osoba";"";
1807092;"Wojaszówka (2)";"ogółem";"kobiety";"2020";4774;"osoba";"";
1807102;"Jaśliska (2)";"ogółem";"ogółem";"2020";2170;"osoba";"";
1807102;"Jaśliska (2)";"ogółem";"mężczyźni";"2020";1054;"osoba";"";
1807102;"Jaśliska (2)";"ogółem";"kobiety";"2020";1116;"osoba";"";
1808011;"Leżajsk (1)";"ogółem";"ogółem";"2020";13585;"osoba";"";
1808011;"Leżajsk (1)";"ogółem";"mężczyźni";"2020";6495;"osoba";"";
1808011;"Leżajsk (1)";"ogółem";"kobiety";"2020";7090;"osoba";"";
1808022;"Grodzisko Dolne (2)";"ogółem";"ogółem";"2020";7966;"osoba";"";
1808022;"Grodzisko Dolne (2)";"ogółem";"mężczyźni";"2020";3927;"osoba";"";
1808022;"Grodzisko Dolne (2)";"ogółem";"kobiety";"2020";4039;"osoba";"";
1808032;"Kuryłówka (2)";"ogółem";"ogółem";"2020";5700;"osoba";"";
1808032;"Kuryłówka (2)";"ogółem";"mężczyźni";"2020";2852;"osoba";"";
1808032;"Kuryłówka (2)";"ogółem";"kobiety";"2020";2848;"osoba";"";
1808042;"Leżajsk (2)";"ogółem";"ogółem";"2020";20256;"osoba";"";
1808042;"Leżajsk (2)";"ogółem";"mężczyźni";"2020";10111;"osoba";"";
1808042;"Leżajsk (2)";"ogółem";"kobiety";"2020";10145;"osoba";"";
1808053;"Nowa Sarzyna (3)";"ogółem";"ogółem";"2020";21489;"osoba";"";
1808053;"Nowa Sarzyna (3)";"ogółem";"mężczyźni";"2020";10699;"osoba";"";
1808053;"Nowa Sarzyna (3)";"ogółem";"kobiety";"2020";10790;"osoba";"";
1809011;"Lubaczów (1)";"ogółem";"ogółem";"2020";11830;"osoba";"";
1809011;"Lubaczów (1)";"ogółem";"mężczyźni";"2020";5638;"osoba";"";
1809011;"Lubaczów (1)";"ogółem";"kobiety";"2020";6192;"osoba";"";
1809023;"Cieszanów (3)";"ogółem";"ogółem";"2020";7073;"osoba";"";
1809023;"Cieszanów (3)";"ogółem";"mężczyźni";"2020";3502;"osoba";"";
1809023;"Cieszanów (3)";"ogółem";"kobiety";"2020";3571;"osoba";"";
1809032;"Horyniec-Zdrój (2)";"ogółem";"ogółem";"2020";4576;"osoba";"";
1809032;"Horyniec-Zdrój (2)";"ogółem";"mężczyźni";"2020";2272;"osoba";"";
1809032;"Horyniec-Zdrój (2)";"ogółem";"kobiety";"2020";2304;"osoba";"";
1809042;"Lubaczów (2)";"ogółem";"ogółem";"2020";9168;"osoba";"";
1809042;"Lubaczów (2)";"ogółem";"mężczyźni";"2020";4628;"osoba";"";
1809042;"Lubaczów (2)";"ogółem";"kobiety";"2020";4540;"osoba";"";
1809053;"Narol (3)";"ogółem";"ogółem";"2020";7871;"osoba";"";
1809053;"Narol (3)";"ogółem";"mężczyźni";"2020";4071;"osoba";"";
1809053;"Narol (3)";"ogółem";"kobiety";"2020";3800;"osoba";"";
1809063;"Oleszyce (3)";"ogółem";"ogółem";"2020";6296;"osoba";"";
1809063;"Oleszyce (3)";"ogółem";"mężczyźni";"2020";3140;"osoba";"";
1809063;"Oleszyce (3)";"ogółem";"kobiety";"2020";3156;"osoba";"";
1809072;"Stary Dzików (2)";"ogółem";"ogółem";"2020";4120;"osoba";"";
1809072;"Stary Dzików (2)";"ogółem";"mężczyźni";"2020";2056;"osoba";"";
1809072;"Stary Dzików (2)";"ogółem";"kobiety";"2020";2064;"osoba";"";
1809082;"Wielkie Oczy (2)";"ogółem";"ogółem";"2020";3777;"osoba";"";
1809082;"Wielkie Oczy (2)";"ogółem";"mężczyźni";"2020";1861;"osoba";"";
1809082;"Wielkie Oczy (2)";"ogółem";"kobiety";"2020";1916;"osoba";"";
1810011;"Łańcut (1)";"ogółem";"ogółem";"2020";17675;"osoba";"";
1810011;"Łańcut (1)";"ogółem";"mężczyźni";"2020";8482;"osoba";"";
1810011;"Łańcut (1)";"ogółem";"kobiety";"2020";9193;"osoba";"";
1810022;"Białobrzegi (2)";"ogółem";"ogółem";"2020";8733;"osoba";"";
1810022;"Białobrzegi (2)";"ogółem";"mężczyźni";"2020";4332;"osoba";"";
1810022;"Białobrzegi (2)";"ogółem";"kobiety";"2020";4401;"osoba";"";
1810032;"Czarna (2)";"ogółem";"ogółem";"2020";11902;"osoba";"";
1810032;"Czarna (2)";"ogółem";"mężczyźni";"2020";5832;"osoba";"";
1810032;"Czarna (2)";"ogółem";"kobiety";"2020";6070;"osoba";"";
1810042;"Łańcut (2)";"ogółem";"ogółem";"2020";22026;"osoba";"";
1810042;"Łańcut (2)";"ogółem";"mężczyźni";"2020";10954;"osoba";"";
1810042;"Łańcut (2)";"ogółem";"kobiety";"2020";11072;"osoba";"";
1810052;"Markowa (2)";"ogółem";"ogółem";"2020";6480;"osoba";"";
1810052;"Markowa (2)";"ogółem";"mężczyźni";"2020";3181;"osoba";"";
1810052;"Markowa (2)";"ogółem";"kobiety";"2020";3299;"osoba";"";
1810062;"Rakszawa (2)";"ogółem";"ogółem";"2020";7373;"osoba";"";
1810062;"Rakszawa (2)";"ogółem";"mężczyźni";"2020";3681;"osoba";"";
1810062;"Rakszawa (2)";"ogółem";"kobiety";"2020";3692;"osoba";"";
1810072;"Żołynia (2)";"ogółem";"ogółem";"2020";7037;"osoba";"";
1810072;"Żołynia (2)";"ogółem";"mężczyźni";"2020";3481;"osoba";"";
1810072;"Żołynia (2)";"ogółem";"kobiety";"2020";3556;"osoba";"";
1811011;"Mielec (1)";"ogółem";"ogółem";"2020";60075;"osoba";"";
1811011;"Mielec (1)";"ogółem";"mężczyźni";"2020";28895;"osoba";"";
1811011;"Mielec (1)";"ogółem";"kobiety";"2020";31180;"osoba";"";
1811022;"Borowa (2)";"ogółem";"ogółem";"2020";5490;"osoba";"";
1811022;"Borowa (2)";"ogółem";"mężczyźni";"2020";2737;"osoba";"";
1811022;"Borowa (2)";"ogółem";"kobiety";"2020";2753;"osoba";"";
1811032;"Czermin (2)";"ogółem";"ogółem";"2020";7073;"osoba";"";
1811032;"Czermin (2)";"ogółem";"mężczyźni";"2020";3569;"osoba";"";
1811032;"Czermin (2)";"ogółem";"kobiety";"2020";3504;"osoba";"";
1811042;"Gawłuszowice (2)";"ogółem";"ogółem";"2020";2722;"osoba";"";
1811042;"Gawłuszowice (2)";"ogółem";"mężczyźni";"2020";1351;"osoba";"";
1811042;"Gawłuszowice (2)";"ogółem";"kobiety";"2020";1371;"osoba";"";
1811052;"Mielec (2)";"ogółem";"ogółem";"2020";13445;"osoba";"";
1811052;"Mielec (2)";"ogółem";"mężczyźni";"2020";6728;"osoba";"";
1811052;"Mielec (2)";"ogółem";"kobiety";"2020";6717;"osoba";"";
1811062;"Padew Narodowa (2)";"ogółem";"ogółem";"2020";5358;"osoba";"";
1811062;"Padew Narodowa (2)";"ogółem";"mężczyźni";"2020";2701;"osoba";"";
1811062;"Padew Narodowa (2)";"ogółem";"kobiety";"2020";2657;"osoba";"";
1811073;"Przecław (3)";"ogółem";"ogółem";"2020";12014;"osoba";"";
1811073;"Przecław (3)";"ogółem";"mężczyźni";"2020";5958;"osoba";"";
1811073;"Przecław (3)";"ogółem";"kobiety";"2020";6056;"osoba";"";
1811083;"Radomyśl Wielki (3)";"ogółem";"ogółem";"2020";14272;"osoba";"";
1811083;"Radomyśl Wielki (3)";"ogółem";"mężczyźni";"2020";7172;"osoba";"";
1811083;"Radomyśl Wielki (3)";"ogółem";"kobiety";"2020";7100;"osoba";"";
1811092;"Tuszów Narodowy (2)";"ogółem";"ogółem";"2020";8254;"osoba";"";
1811092;"Tuszów Narodowy (2)";"ogółem";"mężczyźni";"2020";4140;"osoba";"";
1811092;"Tuszów Narodowy (2)";"ogółem";"kobiety";"2020";4114;"osoba";"";
1811102;"Wadowice Górne (2)";"ogółem";"ogółem";"2020";7738;"osoba";"";
1811102;"Wadowice Górne (2)";"ogółem";"mężczyźni";"2020";3917;"osoba";"";
1811102;"Wadowice Górne (2)";"ogółem";"kobiety";"2020";3821;"osoba";"";
1812012;"Harasiuki (2)";"ogółem";"ogółem";"2020";6049;"osoba";"";
1812012;"Harasiuki (2)";"ogółem";"mężczyźni";"2020";3033;"osoba";"";
1812012;"Harasiuki (2)";"ogółem";"kobiety";"2020";3016;"osoba";"";
1812022;"Jarocin (2)";"ogółem";"ogółem";"2020";5368;"osoba";"";
1812022;"Jarocin (2)";"ogółem";"mężczyźni";"2020";2670;"osoba";"";
1812022;"Jarocin (2)";"ogółem";"kobiety";"2020";2698;"osoba";"";
1812032;"Jeżowe (2)";"ogółem";"ogółem";"2020";10100;"osoba";"";
1812032;"Jeżowe (2)";"ogółem";"mężczyźni";"2020";5034;"osoba";"";
1812032;"Jeżowe (2)";"ogółem";"kobiety";"2020";5066;"osoba";"";
1812042;"Krzeszów (2)";"ogółem";"ogółem";"2020";4228;"osoba";"";
1812042;"Krzeszów (2)";"ogółem";"mężczyźni";"2020";2094;"osoba";"";
1812042;"Krzeszów (2)";"ogółem";"kobiety";"2020";2134;"osoba";"";
1812053;"Nisko (3)";"ogółem";"ogółem";"2020";22186;"osoba";"";
1812053;"Nisko (3)";"ogółem";"mężczyźni";"2020";10790;"osoba";"";
1812053;"Nisko (3)";"ogółem";"kobiety";"2020";11396;"osoba";"";
1812063;"Rudnik nad Sanem (3)";"ogółem";"ogółem";"2020";10076;"osoba";"";
1812063;"Rudnik nad Sanem (3)";"ogółem";"mężczyźni";"2020";5011;"osoba";"";
1812063;"Rudnik nad Sanem (3)";"ogółem";"kobiety";"2020";5065;"osoba";"";
1812073;"Ulanów (3)";"ogółem";"ogółem";"2020";8214;"osoba";"";
1812073;"Ulanów (3)";"ogółem";"mężczyźni";"2020";4066;"osoba";"";
1812073;"Ulanów (3)";"ogółem";"kobiety";"2020";4148;"osoba";"";
1813012;"Bircza (2)";"ogółem";"ogółem";"2020";6470;"osoba";"";
1813012;"Bircza (2)";"ogółem";"mężczyźni";"2020";3321;"osoba";"";
1813012;"Bircza (2)";"ogółem";"kobiety";"2020";3149;"osoba";"";
1813022;"Dubiecko (2)";"ogółem";"ogółem";"2020";9139;"osoba";"";
1813022;"Dubiecko (2)";"ogółem";"mężczyźni";"2020";4529;"osoba";"";
1813022;"Dubiecko (2)";"ogółem";"kobiety";"2020";4610;"osoba";"";
1813032;"Fredropol (2)";"ogółem";"ogółem";"2020";5393;"osoba";"";
1813032;"Fredropol (2)";"ogółem";"mężczyźni";"2020";2691;"osoba";"";
1813032;"Fredropol (2)";"ogółem";"kobiety";"2020";2702;"osoba";"";
1813042;"Krasiczyn (2)";"ogółem";"ogółem";"2020";5172;"osoba";"";
1813042;"Krasiczyn (2)";"ogółem";"mężczyźni";"2020";2553;"osoba";"";
1813042;"Krasiczyn (2)";"ogółem";"kobiety";"2020";2619;"osoba";"";
1813052;"Krzywcza (2)";"ogółem";"ogółem";"2020";4801;"osoba";"";
1813052;"Krzywcza (2)";"ogółem";"mężczyźni";"2020";2494;"osoba";"";
1813052;"Krzywcza (2)";"ogółem";"kobiety";"2020";2307;"osoba";"";
1813062;"Medyka (2)";"ogółem";"ogółem";"2020";6559;"osoba";"";
1813062;"Medyka (2)";"ogółem";"mężczyźni";"2020";3309;"osoba";"";
1813062;"Medyka (2)";"ogółem";"kobiety";"2020";3250;"osoba";"";
1813072;"Orły (2)";"ogółem";"ogółem";"2020";8873;"osoba";"";
1813072;"Orły (2)";"ogółem";"mężczyźni";"2020";4441;"osoba";"";
1813072;"Orły (2)";"ogółem";"kobiety";"2020";4432;"osoba";"";
1813082;"Przemyśl (2)";"ogółem";"ogółem";"2020";10709;"osoba";"";
1813082;"Przemyśl (2)";"ogółem";"mężczyźni";"2020";5344;"osoba";"";
1813082;"Przemyśl (2)";"ogółem";"kobiety";"2020";5365;"osoba";"";
1813092;"Stubno (2)";"ogółem";"ogółem";"2020";3863;"osoba";"";
1813092;"Stubno (2)";"ogółem";"mężczyźni";"2020";1902;"osoba";"";
1813092;"Stubno (2)";"ogółem";"kobiety";"2020";1961;"osoba";"";
1813102;"Żurawica (2)";"ogółem";"ogółem";"2020";12940;"osoba";"";
1813102;"Żurawica (2)";"ogółem";"mężczyźni";"2020";6442;"osoba";"";
1813102;"Żurawica (2)";"ogółem";"kobiety";"2020";6498;"osoba";"";
1814011;"Przeworsk (1)";"ogółem";"ogółem";"2020";15105;"osoba";"";
1814011;"Przeworsk (1)";"ogółem";"mężczyźni";"2020";7236;"osoba";"";
1814011;"Przeworsk (1)";"ogółem";"kobiety";"2020";7869;"osoba";"";
1814022;"Adamówka (2)";"ogółem";"ogółem";"2020";4025;"osoba";"";
1814022;"Adamówka (2)";"ogółem";"mężczyźni";"2020";2002;"osoba";"";
1814022;"Adamówka (2)";"ogółem";"kobiety";"2020";2023;"osoba";"";
1814032;"Gać (2)";"ogółem";"ogółem";"2020";4576;"osoba";"";
1814032;"Gać (2)";"ogółem";"mężczyźni";"2020";2233;"osoba";"";
1814032;"Gać (2)";"ogółem";"kobiety";"2020";2343;"osoba";"";
1814042;"Jawornik Polski (2)";"ogółem";"ogółem";"2020";4406;"osoba";"";
1814042;"Jawornik Polski (2)";"ogółem";"mężczyźni";"2020";2172;"osoba";"";
1814042;"Jawornik Polski (2)";"ogółem";"kobiety";"2020";2234;"osoba";"";
1814053;"Kańczuga (3)";"ogółem";"ogółem";"2020";12285;"osoba";"";
1814053;"Kańczuga (3)";"ogółem";"mężczyźni";"2020";6052;"osoba";"";
1814053;"Kańczuga (3)";"ogółem";"kobiety";"2020";6233;"osoba";"";
1814062;"Przeworsk (2)";"ogółem";"ogółem";"2020";14851;"osoba";"";
1814062;"Przeworsk (2)";"ogółem";"mężczyźni";"2020";7328;"osoba";"";
1814062;"Przeworsk (2)";"ogółem";"kobiety";"2020";7523;"osoba";"";
1814073;"Sieniawa (3)";"ogółem";"ogółem";"2020";7022;"osoba";"";
1814073;"Sieniawa (3)";"ogółem";"mężczyźni";"2020";3524;"osoba";"";
1814073;"Sieniawa (3)";"ogółem";"kobiety";"2020";3498;"osoba";"";
1814082;"Tryńcza (2)";"ogółem";"ogółem";"2020";8498;"osoba";"";
1814082;"Tryńcza (2)";"ogółem";"mężczyźni";"2020";4250;"osoba";"";
1814082;"Tryńcza (2)";"ogółem";"kobiety";"2020";4248;"osoba";"";
1814092;"Zarzecze (2)";"ogółem";"ogółem";"2020";7211;"osoba";"";
1814092;"Zarzecze (2)";"ogółem";"mężczyźni";"2020";3598;"osoba";"";
1814092;"Zarzecze (2)";"ogółem";"kobiety";"2020";3613;"osoba";"";
1815012;"Iwierzyce (2)";"ogółem";"ogółem";"2020";7735;"osoba";"";
1815012;"Iwierzyce (2)";"ogółem";"mężczyźni";"2020";3867;"osoba";"";
1815012;"Iwierzyce (2)";"ogółem";"kobiety";"2020";3868;"osoba";"";
1815022;"Ostrów (2)";"ogółem";"ogółem";"2020";7346;"osoba";"";
1815022;"Ostrów (2)";"ogółem";"mężczyźni";"2020";3661;"osoba";"";
1815022;"Ostrów (2)";"ogółem";"kobiety";"2020";3685;"osoba";"";
1815033;"Ropczyce (3)";"ogółem";"ogółem";"2020";27533;"osoba";"";
1815033;"Ropczyce (3)";"ogółem";"mężczyźni";"2020";13548;"osoba";"";
1815033;"Ropczyce (3)";"ogółem";"kobiety";"2020";13985;"osoba";"";
1815043;"Sędziszów Małopolski (3)";"ogółem";"ogółem";"2020";23865;"osoba";"";
1815043;"Sędziszów Małopolski (3)";"ogółem";"mężczyźni";"2020";11674;"osoba";"";
1815043;"Sędziszów Małopolski (3)";"ogółem";"kobiety";"2020";12191;"osoba";"";
1815052;"Wielopole Skrzyńskie (2)";"ogółem";"ogółem";"2020";8094;"osoba";"";
1815052;"Wielopole Skrzyńskie (2)";"ogółem";"mężczyźni";"2020";4050;"osoba";"";
1815052;"Wielopole Skrzyńskie (2)";"ogółem";"kobiety";"2020";4044;"osoba";"";
1816011;"Dynów (1)";"ogółem";"ogółem";"2020";6063;"osoba";"";
1816011;"Dynów (1)";"ogółem";"mężczyźni";"2020";2995;"osoba";"";
1816011;"Dynów (1)";"ogółem";"kobiety";"2020";3068;"osoba";"";
1816023;"Błażowa (3)";"ogółem";"ogółem";"2020";10835;"osoba";"";
