"Kod";"Nazwa";"Płeć";"Lokalizacje";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"1998";77,0;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"1999";77,1;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2000";77,8;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2001";77,7;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2002";77,9;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2003";78,3;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2004";78,5;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2005";78,3;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2006";79,2;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2007";79,2;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2008";78,8;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2009";79,4;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2010";80,2;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2011";80,5;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2012";79,8;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2013";80,5;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2014";80,8;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2015";80,6;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2016";80,8;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2017";80,6;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2018";80,7;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2019";81,0;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2020";79,8;"lata";"";
0200000;"DOLNOŚLĄSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"1995";67,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"1996";68,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"1997";68,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"1998";68,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"1999";68,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2000";69,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2001";70,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2002";70,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2003";70,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2004";70,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2005";70,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2006";70,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2007";70,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2008";71,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2009";71,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2010";71,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2011";72,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2012";72,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2013";72,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2014";73,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2015";73,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2016";73,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2017";74,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2018";73,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2019";73,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2020";72,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"1995";67,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"1996";68,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"1997";68,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"1998";68,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"1999";68,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2000";70,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2001";70,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2002";70,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2003";70,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2004";70,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2005";71,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2006";71,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2007";70,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2008";71,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2009";71,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2010";71,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2011";72,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2012";73,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2013";73,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2014";73,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2015";73,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2016";74,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2017";74,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2018";73,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2019";74,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2020";72,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"1995";66,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"1996";67,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"1997";67,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"1998";68,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"1999";68,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2000";69,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2001";69,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2002";69,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2003";70,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2004";70,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2005";69,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2006";69,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2007";69,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2008";70,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2009";71,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2010";70,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2011";71,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2012";72,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2013";72,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2014";73,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2015";73,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2016";73,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2017";73,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2018";73,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2019";73,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2020";72,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"1995";75,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"1996";76,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"1997";76,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"1998";76,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"1999";77,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2000";77,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2001";78,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2002";78,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2003";78,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2004";78,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2005";79,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2006";79,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2007";79,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2008";79,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2009";79,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2010";79,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2011";80,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2012";80,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2013";80,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2014";81,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2015";81,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2016";81,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2017";81,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2018";81,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2019";81,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2020";80,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"1995";75,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"1996";76,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"1997";76,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"1998";76,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"1999";77,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2000";77,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2001";78,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2002";78,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2003";78,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2004";78,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2005";79,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2006";79,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2007";79,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2008";79,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2009";79,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2010";79,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2011";80,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2012";80,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2013";80,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2014";81,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2015";81,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2016";81,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2017";81,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2018";81,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2019";80,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2020";80,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"1995";76,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"1996";76,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"1997";76,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"1998";77,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"1999";77,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2000";77,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2001";77,5;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2002";78,0;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2003";78,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2004";78,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2005";78,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2006";79,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2007";79,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2008";79,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2009";79,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2010";79,6;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2011";80,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2012";80,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2013";80,4;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2014";80,9;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2015";81,3;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2016";81,2;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2017";80,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2018";80,7;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2019";81,1;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2020";80,8;"lata";"";
0400000;"KUJAWSKO-POMORSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"1995";67,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"1996";68,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"1997";68,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"1998";68,3;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"1999";68,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2000";69,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2001";69,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2002";69,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2003";69,9;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2004";70,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2005";69,9;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2006";70,3;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2007";70,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2008";70,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2009";70,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2010";71,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2011";71,7;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2012";72,4;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2013";72,7;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2014";73,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2015";73,3;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2016";73,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2017";73,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2018";73,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2019";73,9;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2020";72,3;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"1995";68,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"1996";69,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"1997";68,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"1998";69,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"1999";69,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2000";70,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2001";70,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2002";70,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2003";71,4;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2004";71,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2005";71,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2006";71,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2007";71,7;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2008";71,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2009";72,4;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2010";72,7;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2011";73,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2012";73,9;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2013";74,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2014";74,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2015";74,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2016";75,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2017";74,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2018";74,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2019";75,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2020";73,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"1995";67,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"1996";67,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"1997";67,4;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"1998";67,4;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"1999";67,7;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2000";68,4;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2001";69,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2002";68,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2003";68,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2004";69,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2005";69,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2006";69,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2007";69,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2008";69,0;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2009";69,7;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2010";70,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2011";70,8;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2012";71,3;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2013";71,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2014";72,2;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2015";72,1;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2016";72,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2017";72,6;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2018";72,5;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2019";72,9;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2020";71,3;"lata";"";
0600000;"LUBELSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"1995";77,2;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"1996";77,2;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"1997";77,4;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"1998";77,7;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"1999";78,2;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"2000";78,5;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"2001";78,8;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"2002";79,3;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"2003";79,4;"lata";"";
0600000;"LUBELSKIE";"kobiety";"ogółem";"0";"2004";79,5;"lata";"";
